id_tran,mes,prima,cliente,productos,red
40044,2,156.28,Z59247250NI,201H,sucursal3
40045,11,172.03,T66836196PP,201H,sucursal3
40046,5,234.39,C56929620NL,201H,sucursal3
40047,10,436.86,B62509384DZ,201H,sucursal3
40048,1,211.69,Y78579029IV,201H,sucursal3
40049,10,206.64,F55558342FE,201H,sucursal3
40050,6,183.81,C77328410IT,201H,sucursal3
40051,8,189.93,X69421905TB,201H,sucursal3
40052,1,223.87,X69604082GK,201H,sucursal3
40053,11,181.35,V78489593TN,201H,sucursal3
40054,1,252.65,B68417121RK,201H,sucursal3
40055,9,274.81,E55354759TV,201H,sucursal3
40056,1,151.24,K81514195MB,201H,sucursal3
40057,5,188.26,K58054570KZ,201H,sucursal3
40058,1,252.89,O84983924RL,201H,sucursal3
40059,5,196.38,J85978605TK,201H,sucursal3
40060,7,307.45,D57362411GG,201H,sucursal3
40061,12,226.53,Z72925176PC,201H,sucursal3
40062,11,197.26,A52047469EC,201H,sucursal3
40063,6,203.31,C69127785MV,201H,sucursal3
40064,9,183.71,R77362501AB,201H,sucursal3
40065,5,183.07,R69518961MO,201H,sucursal3
40066,3,153.57,H84807267KD,201H,sucursal3
40067,8,259.4,I54876931RY,201H,sucursal3
40068,12,345.61,G66607853CO,201H,sucursal3
40069,1,184.26,D86735445JK,201H,sucursal3
40070,3,198.43,S68855451IV,201H,sucursal3
40071,6,205.94,U70961920HN,201H,sucursal3
40072,5,191.13,I52100173TC,201H,sucursal3
40073,1,255.94,V74261415CT,201H,sucursal3
40074,6,223.24,U82111403XY,201H,sucursal3
40075,2,199.45,O62216605FB,201H,sucursal3
40076,11,317,J57778183QU,201H,sucursal3
40077,3,182.75,N51058665PU,201H,sucursal3
40078,2,179.81,L87367498TU,201H,sucursal3
40079,11,256.29,V84024974AQ,201H,sucursal3
40080,3,194.22,Q57253198TW,201H,sucursal3
40081,2,215.35,X88284527QX,201H,sucursal3
40082,7,230.18,B68249317DM,201H,sucursal3
40083,4,196.81,Q69659261DI,201H,sucursal3
40084,1,148.19,B81142667EY,201H,sucursal3
40085,12,226.04,G75223407AH,201H,sucursal3
40086,11,414.35,W81668277DY,201H,sucursal3
40087,10,221.52,F74550769AK,201H,sucursal3
40088,6,278.45,B77265090FJ,201H,sucursal3
40089,11,200.13,B74929055PC,201H,sucursal3
40090,9,173.05,X65943300HS,201H,sucursal3
40091,9,254.55,D57122749NB,201H,sucursal3
40092,9,180.42,U88974929QO,201H,sucursal3
40093,5,194.39,K63057787GW,201H,sucursal3
40094,2,180.64,D62420948UG,201H,sucursal3
40095,7,192.89,I73933028KX,201H,sucursal3
40096,6,195.84,L88893525LH,201H,sucursal3
40097,5,182.97,Q59868463QV,201H,sucursal3
40098,12,185.32,U73831077GA,201H,sucursal3
40099,6,216.13,X63287152PG,201H,sucursal3
40100,2,191.53,T51066374GW,201H,sucursal3
40101,9,216.24,I56929264JW,201H,sucursal3
40102,10,216.18,Y60576460KX,201H,sucursal3
40103,3,172.79,T69105516NH,201H,sucursal3
40104,10,289.19,X87304783TH,201H,sucursal3
40105,10,265.19,I62332093ZT,201H,sucursal3
40106,8,185.23,X51821324YW,201H,sucursal3
40107,12,212.23,F82995989LO,201H,sucursal3
40108,12,176.4,A87618639LG,201H,sucursal3
40109,9,265.96,B79918541SG,201H,sucursal3
40110,9,194.92,A55078802MO,201H,sucursal3
40111,5,187.2,F64091857DS,201H,sucursal3
40112,4,296.01,D85936498PX,201H,sucursal3
40113,2,233.48,C70654302JX,201H,sucursal3
40114,2,188.37,E64051057EV,201H,sucursal3
40115,1,184.42,U71521811XK,201H,sucursal3
40116,4,192.23,K79466330SB,201H,sucursal3
40117,9,161.41,P75581800IG,201H,sucursal3
40118,12,200.85,F73229027UF,201H,sucursal3
40119,3,176.77,U78958853NO,201H,sucursal3
40120,9,153.5,U64453508RQ,201H,sucursal3
40121,3,186.5,E51365382JP,201H,sucursal3
40122,6,261.67,R80605034TA,201H,sucursal3
40123,2,165.82,N71517057TP,201H,sucursal3
40124,9,170.15,W52278844TL,201H,sucursal3
40125,1,259.08,D74996653HE,201H,sucursal3
40126,3,258.87,X87001334YP,201H,sucursal3
40127,1,180.72,G55712787GI,201H,sucursal3
40128,9,177.44,O67664788XK,201H,sucursal3
40129,8,475.56,T62360377HT,201H,sucursal3
40130,11,195.95,G53008457QA,201H,sucursal3
40131,11,330.98,N55024558NU,201H,sucursal3
40132,4,175.46,X60080423CE,201H,sucursal3
40133,5,175.07,P86013234XI,201H,sucursal3
40134,8,180.4,D75958627DY,201H,sucursal3
40135,7,213.26,E84230170QQ,201H,sucursal3
40136,7,322.51,S66243778ZS,201H,sucursal3
40137,7,144.68,F72869012PP,201H,sucursal3
40138,9,160.15,I76319869MH,201H,sucursal3
40139,11,184.27,T84170656AR,201H,sucursal3
40140,2,241.98,I79058701PB,201H,sucursal3
40141,4,204.3,H68908260SR,201H,sucursal3
40142,4,222.59,F79803869NF,201H,sucursal3
40143,8,130.5,B85950803BZ,201H,sucursal3
40144,9,307.37,V70515732PT,201H,sucursal3
40145,11,213.38,R59383856MK,201H,sucursal3
40146,9,326.12,N55376660IG,201H,sucursal3
40147,3,1053.71,S53719366YD,201H,sucursal3
40148,12,154.76,I61164704TK,201H,sucursal3
40149,3,284.08,H56295487MX,201H,sucursal3
40150,6,399.07,F64490517MK,201H,sucursal3
40151,10,179.78,X84808144OG,201H,sucursal3
40152,7,193.01,A78451554PU,201H,sucursal3
40153,4,171.14,W85311176CG,201H,sucursal3
40154,11,215.15,J66176715UZ,201H,sucursal3
40155,12,173.16,R64170123PO,201H,sucursal3
40156,9,401.16,U77570166PW,201H,sucursal3
40157,7,208.76,D52418477JD,201H,sucursal3
40158,3,209.7,S71206652PF,201H,sucursal3
40159,6,204.82,P68832510TC,201H,sucursal3
40160,10,218.38,R88038163EZ,201H,sucursal3
40161,11,204.05,L77135486ZO,201H,sucursal3
40162,6,237.75,V59602803XP,201H,sucursal3
40163,6,254.12,C60171595KS,201H,sucursal3
40164,1,173.96,V74656160YL,201H,sucursal3
40165,10,271.76,V69142617QM,201H,sucursal3
40166,2,202.6,B60942444DZ,201H,sucursal3
40167,2,255.9,B53243826OA,201H,sucursal3
40168,2,202.86,D73592833KX,201H,sucursal3
40169,11,193.88,H74050670LC,201H,sucursal3
40170,9,300.18,N82704000LC,201H,sucursal3
40171,9,211.51,Y50505637OS,201H,sucursal3
40172,11,189.77,U65827001XU,201H,sucursal3
40173,9,222.51,S58857903CL,201H,sucursal3
40174,12,217.71,C71502623GP,201H,sucursal3
40175,11,198.48,O71475097WT,201H,sucursal3
40176,2,197.6,L51624554WP,201H,sucursal3
40177,1,185.9,L68570034OJ,201H,sucursal3
40178,6,184.28,S57237982GJ,201H,sucursal3
40179,4,177.19,F56770704HF,201H,sucursal3
40180,3,204.94,G57200492KR,201H,sucursal3
40181,12,261.97,Y78528128SM,201H,sucursal3
40182,5,352.86,P77187015QA,201H,sucursal3
40183,3,303.69,L61699830NG,201H,sucursal3
40184,5,248.31,R54714963QM,201H,sucursal3
40185,11,216.41,I65201082NW,201H,sucursal3
40186,9,154.8,J61059812IW,201H,sucursal3
40187,12,255.39,X86636905CF,201H,sucursal3
40188,6,223.93,S58889364SD,201H,sucursal3
40189,2,263.26,F57768258YR,201H,sucursal3
40190,11,188.93,Y75048378FC,201H,sucursal3
40191,1,211.6,Y50410291ZZ,201H,sucursal3
40192,9,160.69,R52974818QG,201H,sucursal3
40193,7,190.06,D75036272CX,201H,sucursal3
40194,7,177.79,B81753394CM,201H,sucursal3
40195,8,206.61,A85219374XL,201H,sucursal3
40196,4,328.38,B79475275OH,201H,sucursal3
40197,4,215.36,S61974136RN,201H,sucursal3
40198,8,197.74,S60929566HU,201H,sucursal3
40199,3,217.17,C60502572VH,201H,sucursal3
40200,10,198.25,A52147432TK,201H,sucursal3
40201,3,188.31,P81641016XA,201H,sucursal3
40202,3,180.33,L87135199IA,201H,sucursal3
40203,4,197.88,F65541712MV,201H,sucursal3
40204,1,1061.75,R71637838IA,201H,sucursal3
40205,3,164.75,U88916479RM,201H,sucursal3
40206,3,197.51,D63659869BF,201H,sucursal3
40207,10,210.55,L72080965NU,201H,sucursal3
40208,12,162.25,E55741599GO,201H,sucursal3
40209,4,189.99,T63093969WC,201H,sucursal3
40210,7,195.78,L57074766NP,201H,sucursal3
40211,12,166.79,K53130742FV,201H,sucursal3
40212,12,219.23,C67374011TO,201H,sucursal3
40213,4,166.65,Z71432561EX,201H,sucursal3
40214,8,164.87,S81267756DF,201H,sucursal3
40215,2,173.44,X72558390GS,201H,sucursal3
40216,12,208.71,G66228475TV,201H,sucursal3
40217,1,166.87,Y61879146WK,201H,sucursal3
40218,3,196.43,P82188588IU,201H,sucursal3
40219,4,266.51,Z73898548GK,201H,sucursal3
40220,11,158.92,E62757121BJ,201H,sucursal3
40221,12,164.8,D80959170BR,201H,sucursal3
40222,2,231.15,N64062183HW,201H,sucursal3
40223,9,194.38,G67545448OI,201H,sucursal3
40224,1,190.36,K86086855YY,201H,sucursal3
40225,6,197.99,E73399523YM,201H,sucursal3
40226,1,265.71,X65594743VJ,201H,sucursal3
40227,2,177.68,B69177143AY,201H,sucursal3
40228,11,226.49,W80214297JI,201H,sucursal3
40229,7,262.25,Q60300961BQ,201H,sucursal3
40230,4,199.2,S54053164PR,201H,sucursal3
40231,1,213.61,W66730112LJ,201H,sucursal3
40232,5,216.78,A75882455FA,201H,sucursal3
40233,3,186.03,P65638914RQ,201H,sucursal3
40234,11,211.81,V78241288UF,201H,sucursal3
40235,1,301.77,A69580130TF,201H,sucursal3
40236,1,203.34,O62807188DW,201H,sucursal3
40237,3,204.06,F80831968IV,201H,sucursal3
40238,7,159.04,X68225344UV,201H,sucursal3
40239,2,386.7,T55211671XG,201H,sucursal3
40240,7,310.36,Z59621111FA,201H,sucursal3
40241,4,161.31,J69444586FB,201H,sucursal3
40242,1,171.84,W88680835ZQ,201H,sucursal3
40243,1,185.05,B54386056LL,201H,sucursal3
40244,1,197.35,M79260603FV,201H,sucursal3
40245,12,226.82,O68085131ZJ,201H,sucursal3
40246,9,181.82,X81752700RF,201H,sucursal3
40247,5,157.95,V69282976MG,201H,sucursal3
40248,1,259.59,Z52374952DT,201H,sucursal3
40249,7,212.18,L56919677EP,201H,sucursal3
40250,7,202.89,H51211000OW,201H,sucursal3
40251,3,214.01,S64927165VC,201H,sucursal3
40252,12,210.83,P64715545XE,201H,sucursal3
40253,5,170.21,G79777095RO,201H,sucursal3
40254,2,186.55,U85856601BS,201H,sucursal3
40255,9,234.58,D88711230SX,201H,sucursal3
40256,1,367.12,V77181158NP,201H,sucursal3
40257,3,201.67,L76563553KT,201H,sucursal3
40258,11,508.42,V69088493ZP,201H,sucursal3
40259,4,176.78,H59863719NV,201H,sucursal3
40260,10,340.31,Z80868850US,201H,sucursal3
40261,9,262.7,D68225746IT,201H,sucursal3
40262,3,293.03,B62914956PZ,201H,sucursal3
40263,2,269.76,O58537926ME,201H,sucursal3
40264,5,185.25,V62813926HW,201H,sucursal3
40265,3,197.16,T79394287MJ,201H,sucursal3
40266,4,184.88,Q82448322VM,201H,sucursal3
40267,5,208.09,P61646579LB,201H,sucursal3
40268,1,235.02,D88095066EN,201H,sucursal3
40269,11,184.7,D79459667FF,201H,sucursal3
40270,9,184.62,J51662834JN,201H,sucursal3
40271,3,321.32,S76394513MN,201H,sucursal3
40272,6,352.12,M66818368AZ,201H,sucursal3
40273,6,227.55,G54000301PF,201H,sucursal3
40274,9,187.79,C64626604ZB,201H,sucursal3
40275,5,218.83,F81135359TM,201H,sucursal3
40276,1,217.05,Q52829505GC,201H,sucursal3
40277,11,169.14,Q80991065QR,201H,sucursal3
40278,12,156.47,O58389234RG,201H,sucursal3
40279,4,278.38,T87641002AQ,201H,sucursal3
40280,10,281.93,O67044635KZ,201H,sucursal3
40281,10,184.21,Z80485665KP,201H,sucursal3
40282,12,181.97,A50723485DW,201H,sucursal3
40283,2,301.5,A66407895AQ,201H,sucursal3
40284,11,184.2,K52102153TX,201H,sucursal3
40285,11,189.7,J58525739KX,201H,sucursal3
40286,10,189.92,L77579651YG,201H,sucursal3
40287,5,205.4,E78967667UA,201H,sucursal3
40288,2,217.69,Q52404546MW,201H,sucursal3
40289,2,157.75,T81976021AR,201H,sucursal3
40290,11,151.54,H61827847RV,201H,sucursal3
40291,3,200.98,C79120281NT,201H,sucursal3
40292,1,183.47,G52648441RK,201H,sucursal3
40293,11,182.2,E83744057OU,201H,sucursal3
40294,3,259.35,J57507944NS,201H,sucursal3
40295,6,226.51,L86115137GT,201H,sucursal3
40296,1,225.69,K88516601DQ,201H,sucursal3
40297,5,260.69,Z59333945OW,201H,sucursal3
40298,3,174.18,R81420901ZR,201H,sucursal3
40299,9,168.59,P86386804DU,201H,sucursal3
40300,11,171.85,Q69744335TU,201H,sucursal3
40301,2,183.61,G57480134ZT,201H,sucursal3
40302,11,195.91,Q72545423SD,201H,sucursal3
40303,5,165.04,L71540435SP,201H,sucursal3
40304,4,176.7,Y69335310JG,201H,sucursal3
40305,10,168,I55128799CR,201H,sucursal3
40306,12,294.18,B54183210VK,201H,sucursal3
40307,9,276.65,U70164904WK,201H,sucursal3
40308,4,201.71,X88908453YN,201H,sucursal3
40309,10,243.55,S75204412FA,201H,sucursal3
40310,7,133.68,L62999294DN,201H,sucursal3
40311,7,245.42,F64701423FV,201H,sucursal3
40312,3,284.16,K83856571OT,201H,sucursal3
40313,6,208.68,L53568844BC,201H,sucursal3
40314,10,476.24,R52245109KG,201H,sucursal3
40315,5,229.87,H69196588JC,201H,sucursal3
40316,11,271.79,J53158390HH,201H,sucursal3
40317,7,161.11,D79700334OG,201H,sucursal3
40318,10,228.85,C85842144PG,201H,sucursal3
40319,6,164.58,T81557866AC,201H,sucursal3
40320,4,264.15,U59351905DY,201H,sucursal3
40321,9,227.45,Z50370182SH,201H,sucursal3
40322,12,206,G88954634HU,201H,sucursal3
40323,6,210.37,P76898677LJ,201H,sucursal3
40324,10,158.58,V78996097SB,201H,sucursal3
40325,5,204.37,P72461335VP,201H,sucursal3
40326,12,172.59,O51105272JY,201H,sucursal3
40327,2,194.24,Y54561522GG,201H,sucursal3
40328,2,244.01,R82050626DF,201H,sucursal3
40329,9,195.67,U77396421MP,201H,sucursal3
40330,9,201.94,E55581561GF,201H,sucursal3
40331,1,166.67,G87600532CT,201H,sucursal3
40332,3,187.95,M85229401XG,201H,sucursal3
40333,3,709.68,X79345190QU,201H,sucursal3
40334,12,161.29,Z84636761WJ,201H,sucursal3
40335,9,234.15,R71891770ID,201H,sucursal3
40336,11,206.9,S83888552QS,201H,sucursal3
40337,2,249.17,Y81969064GX,201H,sucursal3
40338,1,197.86,E80579876XP,201H,sucursal3
40339,1,266.42,S76629064SQ,201H,sucursal3
40340,6,167.9,X53837183YK,201H,sucursal3
40341,1,124.34,G69162216ZQ,201H,sucursal3
40342,6,205.25,L77150945JI,201H,sucursal3
40343,12,252.04,C58717370SF,201H,sucursal3
40344,6,182.89,G69967004XQ,201H,sucursal3
40345,5,221.95,Y50996838XI,201H,sucursal3
40346,9,248.48,O69095452PI,201H,sucursal3
40347,8,304.8,J59514979NX,201H,sucursal3
40348,6,138.62,F59758955QA,201H,sucursal3
40349,3,247.72,Y79036898GO,201H,sucursal3
40350,2,202.63,D85932657JO,201H,sucursal3
40351,2,239.18,W53466211LM,201H,sucursal3
40352,1,195.72,H82915653UP,201H,sucursal3
40353,7,180.65,B62370748BX,201H,sucursal3
40354,6,164.4,F56715029TL,201H,sucursal3
40355,3,203.06,O61187891XT,201H,sucursal3
40356,2,217.51,G68521976ZT,201H,sucursal3
40357,11,189.19,T74447190HD,201H,sucursal3
40358,3,185.48,C81441008ZC,201H,sucursal3
40359,3,247.44,I78265897IC,201H,sucursal3
40360,6,173.35,J58926366XL,201H,sucursal3
40361,5,317.13,G71279476ZH,201H,sucursal3
40362,11,196.62,R52444506DS,201H,sucursal3
40363,3,209.89,F60091185ZJ,201H,sucursal3
40364,6,188.9,J53500661EO,201H,sucursal3
40365,5,209.27,A53373522AJ,201H,sucursal3
40366,11,184.83,R87929146GW,201H,sucursal3
40367,11,188.72,R50149134SX,201H,sucursal3
40368,6,201.66,Y70460857OJ,201H,sucursal3
40369,2,430.23,I86200164CT,201H,sucursal3
40370,10,214.66,L62506405ZO,201H,sucursal3
40371,5,216.78,O85414399RV,201H,sucursal3
40372,2,236.33,P86016765FT,201H,sucursal3
40373,1,202.79,B73995228RG,201H,sucursal3
40374,1,228.34,K58498785XJ,201H,sucursal3
40375,9,202.83,N58043090FD,201H,sucursal3
40376,9,287.28,V84842171PS,201H,sucursal3
40377,3,399.57,L64807860FD,201H,sucursal3
40378,2,205.55,F83647556LF,201H,sucursal3
40379,11,328.82,W75053233MM,201H,sucursal3
40380,1,240.53,Q71672912XC,201H,sucursal3
40381,11,179.08,S56325927AV,201H,sucursal3
40382,7,199.52,Y83173167RB,201H,sucursal3
40383,9,256.59,V52821353RB,201H,sucursal3
40384,2,178.5,H56078028JW,201H,sucursal3
40385,9,192.1,O74934377UC,201H,sucursal3
40386,10,199.67,M54628278II,201H,sucursal3
40387,9,245.21,M82583966VU,201H,sucursal3
40388,4,173.27,J51754874XI,201H,sucursal3
40389,6,198.12,O70438462ZG,201H,sucursal3
40390,1,207.29,M63996511DQ,201H,sucursal3
40391,12,220.86,J87874052SA,201H,sucursal3
40392,10,394.31,Z82946880AZ,201H,sucursal3
40393,10,183.18,T73939722PY,201H,sucursal3
40394,8,193.93,K83554246JX,201H,sucursal3
40395,11,198.37,N50862805LJ,201H,sucursal3
40396,8,189.83,Y63796089JL,201H,sucursal3
40397,5,185.72,M56777581QC,201H,sucursal3
40398,2,168.1,Q78174826IK,201H,sucursal3
40399,7,258.15,V87831110FU,201H,sucursal3
40400,3,226.12,U73130438QJ,201H,sucursal3
40401,3,176.64,Y75848771VY,201H,sucursal3
40402,10,205.15,T56365015IO,201H,sucursal3
40403,3,259.43,M73265911DX,201H,sucursal3
40404,4,226.92,A56027390XY,201H,sucursal3
40405,6,357.18,T53830688ML,201H,sucursal3
40406,2,232.66,R68861104RC,201H,sucursal3
40407,2,246.77,T74552261IX,201H,sucursal3
40408,12,171.19,E62461035QF,201H,sucursal3
40409,1,176.44,B74137712SG,201H,sucursal3
40410,4,222.78,Y51163464JG,201H,sucursal3
40411,5,182.61,V69409809BP,201H,sucursal3
40412,6,271.25,M57734734DD,201H,sucursal3
40413,4,168.49,W77632309GS,201H,sucursal3
40414,2,190.97,P87808146QF,201H,sucursal3
40415,1,213.81,H55998335HR,201H,sucursal3
40416,4,185.14,P87669061KL,201H,sucursal3
40417,1,199,S87360079VS,201H,sucursal3
40418,5,190.63,J74739869WB,201H,sucursal3
40419,1,354.77,G62275815LY,201H,sucursal3
40420,3,328.45,P55498524SF,201H,sucursal3
40421,7,233.11,D85119944YL,201H,sucursal3
40422,6,177.37,M70103281CO,201H,sucursal3
40423,6,253.82,N69120453QQ,201H,sucursal3
40424,11,206.44,K72631874WC,201H,sucursal3
40425,10,172.07,J77807340ND,201H,sucursal3
40426,12,211.24,O64838379JG,201H,sucursal3
40427,10,251.1,V87555920QK,201H,sucursal3
40428,6,212.1,C77527513IZ,201H,sucursal3
40429,3,179.35,Q78713032VS,201H,sucursal3
40430,3,166.43,T69807058EC,201H,sucursal3
40431,6,210.95,F81698711AT,201H,sucursal3
40432,4,187.67,M53091201CZ,201H,sucursal3
40433,4,171.64,M81527044FN,201H,sucursal3
40434,11,201.4,L82540568MJ,201H,sucursal3
40435,6,163.93,U53613534EM,201H,sucursal3
40436,5,170.62,O67114363JX,201H,sucursal3
40437,12,151.96,Z66765527VQ,201H,sucursal3
40438,3,223.99,R71390260CP,201H,sucursal3
40439,1,203.94,Z60189895VY,201H,sucursal3
40440,4,198.54,K51435966GS,201H,sucursal3
40441,4,200.77,U71317836MX,201H,sucursal3
40442,2,207.05,Q62110236KC,201H,sucursal3
40443,2,283.87,Q82149245TO,201H,sucursal3
40444,3,187.55,Y57112951VL,201H,sucursal3
40445,11,193.34,Y50778580JC,201H,sucursal3
40446,3,200.95,N56426063HZ,201H,sucursal3
40447,6,193.61,R60328922RN,201H,sucursal3
40448,6,325.66,R82905537UQ,201H,sucursal3
40449,4,252.04,I66493290NL,201H,sucursal3
40450,3,151.18,J77227763FY,201H,sucursal3
40451,5,237.61,Y54715714MZ,201H,sucursal3
40452,3,202.56,S83187089HL,201H,sucursal3
40453,4,181.32,E61412701JZ,201H,sucursal3
40454,11,188.04,U67732902AZ,201H,sucursal3
40455,11,161.26,K64074226UB,201H,sucursal3
40456,3,177.65,K73354381MG,201H,sucursal3
40457,10,167.06,M51409399YT,201H,sucursal3
40458,9,202.35,P68293860IR,201H,sucursal3
40459,12,234.1,H63834545CZ,201H,sucursal3
40460,3,229.1,H87529287UY,201H,sucursal3
40461,9,165.01,P78783999KP,201H,sucursal3
40462,6,234.84,K65104499DU,201H,sucursal3
40463,2,324.3,A63758421DM,201H,sucursal3
40464,1,188.07,S69580035YZ,201H,sucursal3
40465,6,187.12,L86932645NB,201H,sucursal3
40466,3,203.96,K72393303TR,201H,sucursal3
40467,1,209.78,C53750938AY,201H,sucursal3
40468,2,199.6,R56712233WF,201H,sucursal3
40469,2,193.54,C52231023BU,201H,sucursal3
40470,11,171.35,B58127214HT,201H,sucursal3
40471,12,181.45,F73204689AT,201H,sucursal3
40472,3,210.45,O64153275JB,201H,sucursal3
40473,9,176.09,U71917825GI,201H,sucursal3
40474,11,172.99,P77299192YW,201H,sucursal3
40475,8,250.79,W88369477VD,201H,sucursal3
40476,3,200.32,V58210964TP,201H,sucursal3
40477,11,203.35,I66527069FY,201H,sucursal3
40478,12,349.45,J84657052JB,201H,sucursal3
40479,9,172.28,F75679888NQ,201H,sucursal3
40480,3,249.62,Z81654439HS,201H,sucursal3
40481,10,193.91,K87639550NJ,201H,sucursal3
40482,11,159.55,W54670458DM,201H,sucursal3
40483,9,176.76,Y69112167SO,201H,sucursal3
40484,12,328.15,T58559955LU,201H,sucursal3
40485,11,233.3,H71727491NJ,201H,sucursal3
40486,5,187.63,V55222817IG,201H,sucursal3
40487,12,177.28,T85293189SJ,201H,sucursal3
40488,4,462.23,X56244375WN,201H,sucursal3
40489,10,199.61,X62896988BQ,201H,sucursal3
40490,3,186.36,F83006474AS,201H,sucursal3
40491,12,207.34,T72677552BA,201H,sucursal3
40492,5,200.19,A66870686KO,201H,sucursal3
40493,9,162.31,A54822321QB,201H,sucursal3
40494,5,183,R77711497AE,201H,sucursal3
40495,4,164.97,J80697955YM,201H,sucursal3
40496,11,238.84,E75842668NT,201H,sucursal3
40497,11,175.82,O78564812JV,201H,sucursal3
40498,2,167.76,C80827995SH,201H,sucursal3
40499,1,264.94,L69885752BS,201H,sucursal3
40500,10,170.19,I75617872PS,201H,sucursal3
40501,11,308.89,B84941577RQ,201H,sucursal3
40502,3,200.95,B52554866IX,201H,sucursal3
40503,3,202.48,T82339900UE,201H,sucursal3
40504,8,181.92,S83491964FO,201H,sucursal3
40505,11,285.96,Q88295722EA,201H,sucursal3
40506,7,208.97,Q80898483CN,201H,sucursal3
40507,12,144.64,S72413098AT,201H,sucursal3
40508,3,162.93,R78892788WQ,201H,sucursal3
40509,4,230.01,P79058790WA,201H,sucursal3
40510,2,216,H79313737QB,201H,sucursal3
40511,3,323.3,F75117313TC,201H,sucursal3
40512,10,181.49,B74904004MX,201H,sucursal3
40513,2,206.71,G75703704SY,201H,sucursal3
40514,4,189.44,Y66229138JN,201H,sucursal3
40515,2,175.68,T60463042MF,201H,sucursal3
40516,3,189.08,Q63429659EO,201H,sucursal3
40517,2,191.03,C76676237NL,201H,sucursal3
40518,9,196.95,H54043462YI,201H,sucursal3
40519,6,271.48,S50461654CZ,201H,sucursal3
40520,3,178.1,A56627465KL,201H,sucursal3
40521,2,234.95,V83488159BL,201H,sucursal3
40522,4,188.65,D84842458ES,201H,sucursal3
40523,12,208.5,Q57146003KD,201H,sucursal3
40524,11,199.44,M58489889BA,201H,sucursal3
40525,5,167.83,T63755424KV,201H,sucursal3
40526,5,255.14,J88473660JV,201H,sucursal3
40527,5,186.7,E52019550VN,201H,sucursal3
40528,8,193.23,Y82597256FP,201H,sucursal3
40529,9,162.58,W86489488AI,201H,sucursal3
40530,9,264.25,Q74390356JH,201H,sucursal3
40531,3,251.24,R71069469JJ,201H,sucursal3
40532,10,202.62,D53590093VH,201H,sucursal3
40533,10,186.85,O81053564UQ,201H,sucursal3
40534,8,201.54,W66729592FK,201H,sucursal3
40535,5,208.05,S78544704KO,201H,sucursal3
40536,9,417.33,D78332306KQ,201H,sucursal3
40537,2,185.16,V62203890WU,201H,sucursal3
40538,10,344.44,D66371723CU,201H,sucursal3
40539,2,281.94,C75140511CN,201H,sucursal3
40540,2,202.76,S70023362YV,201H,sucursal3
40541,2,227.22,M58646642WU,201H,sucursal3
40542,1,161.45,J82388600RQ,201H,sucursal3
40543,10,241.42,L81589147EH,201H,sucursal3
40544,3,378.4,D88255696ZR,201H,sucursal3
40545,12,253.59,V72992420PF,201H,sucursal3
40546,2,201.23,F65708264LW,201H,sucursal3
40547,11,198.61,R83544963RN,201H,sucursal3
40548,4,176.58,E54086243FK,201H,sucursal3
40549,2,212.25,H63942397WP,201H,sucursal3
40550,8,459.11,I72464105LQ,201H,sucursal3
40551,2,142.86,K87818010DP,201H,sucursal3
40552,10,169.35,F53090757CG,201H,sucursal3
40553,10,216.47,I54622539XT,201H,sucursal3
40554,4,199.79,Q51536167SX,201H,sucursal3
40555,11,194.35,Y72433685VK,201H,sucursal3
40556,4,177.18,N55424057ZK,201H,sucursal3
40557,10,198.41,B62733793KA,201H,sucursal3
